book_name,author,genre,publication_year,rating,total ratings,reviews,cover,page_link,page,binding,year,cluster
The Dogs of Riga,Henning Mankell,Mystery,"First published January 1, 1992",3.72,26911,1671,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1341858828i/39795.jpg,https://www.goodreads.com/book/show/39795.The_Dogs_of_Riga,326, Paperback,1992,less visited
Forty Acres,Dwayne Alexander Smith,Thriller,"First published July 1, 2014",3.93,3496,735,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1404192975i/18774967.jpg,https://www.goodreads.com/book/show/18774967-forty-acres,372, Hardcover,2014,less visited
The Empathy Engineer: A Novel,Sid Chattopadhyay,Romance,"Published December 4, 2019",4.74,23,9,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1575904416i/49181237.jpg,https://www.goodreads.com/book/show/49181237-the-empathy-engineer,305, Kindle Edition,2019,less visited
Days of Air and Darkness,Katharine Kerr,Fantasy,"First published January 1, 1994",4.13,5020,58,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1346583303i/558659.jpg,https://www.goodreads.com/book/show/558659.Days_of_Air_and_Darkness,406, Mass Market Paperback,1994,less visited
Two or Three Things I Know for Sure,Dorothy Allison,Memoir,"First published August 1, 1995",4.12,4827,352,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347981818i/91873.jpg,https://www.goodreads.com/book/show/91873.Two_or_Three_Things_I_Know_for_Sure,94, Paperback,1995,less visited
Bank Shot,Donald E. Westlake,Mystery,"First published January 1, 1972",4.02,3112,249,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1343126777i/596675.jpg,https://www.goodreads.com/book/show/596675.Bank_Shot,189, Mass Market Paperback,1972,less visited
Scientology 8-80: The Discovery and Increase of Life Energy in the Genus Homo Sapiens,L. Ron Hubbard,Philosophy,"First published January 1, 1952",3.52,108,2,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1355431697i/5576714.jpg,https://www.goodreads.com/book/show/5576714-scientology-8-80,199, Hardcover,1952,less visited
We'll Always Have Paris: A Mother/Daughter Memoir,Jennifer Coburn,Travel,"First published January 1, 2014",3.69,2565,418,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1392583130i/17586505.jpg,https://www.goodreads.com/book/show/17586505-we-ll-always-have-paris,377, Paperback,2014,less visited
Entice,Jessica Shirvington,Angels,"First published March 29, 2011",4.27,14908,853,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1338440158i/13490795.jpg,https://www.goodreads.com/book/show/13490795-entice,438, Hardcover,2011,less visited
Full Circle,Regina Timothy,Fiction,"Published December 24, 2017",4.14,51,37,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1514314176i/37706656.jpg,https://www.goodreads.com/book/show/37706656-full-circle,314, Kindle Edition,2017,less visited
Tao Te Ching,Lao Tzu,Philosophy,"First published January 1, 351",4.3,144311,6539,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1333578861i/67896.jpg,https://www.goodreads.com/book/show/67896.Tao_Te_Ching,160, Paperback,351,less visited
And to Think That I Saw It on Mulberry Street,Dr. Seuss,Childrens,"First published December 21, 1937",3.99,24436,802,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389840830i/28351.jpg,https://www.goodreads.com/book/show/28351.And_to_Think_That_I_Saw_It_on_Mulberry_Street,64, Paperback,1937,less visited
Where Did We Go Wrong?,Monica Mathis-Stowe,Chick Lit,"First published March 9, 2011",4.2,374,68,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1333326782i/13572590.jpg,https://www.goodreads.com/book/show/13572590-where-did-we-go-wrong,248, Kindle Edition,2011,less visited
"The Prophet Outcast: Trotsky, 1929-1940",Isaac Deutscher,Biography,"First published January 1, 1963",4.35,454,21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388459522i/184582.jpg,https://www.goodreads.com/book/show/184582.The_Prophet_Outcast,488, Paperback,1963,less visited
The Jane Austen Book Club,Karen Joy Fowler,Fiction,"First published April 22, 2004",3.1,68658,4849,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1309282966i/2152.jpg,https://www.goodreads.com/book/show/2152.The_Jane_Austen_Book_Club,288, Paperback,2004,less visited
The Recognitions,William Gaddis,Fiction,"First published January 1, 1955",4.2,5315,664,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1309209622i/395058.jpg,https://www.goodreads.com/book/show/395058.The_Recognitions,976, Paperback,1955,less visited
Junky,William S. Burroughs,Fiction,"First published April 15, 1953",3.85,61062,1980,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386920565i/23940.jpg,https://www.goodreads.com/book/show/23940.Junky,208, Paperback,1953,less visited
Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,Marie Kondō,Nonfiction,"First published October 9, 2012",3.88,39649,3575,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1435598787i/25614984.jpg,https://www.goodreads.com/book/show/25614984-spark-joy,291, Hardcover,2012,less visited
The Queen of All that Dies,Laura Thalassa,Romance,"First published January 15, 2015",3.92,18947,1407,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1577443874i/21422225.jpg,https://www.goodreads.com/book/show/21422225-the-queen-of-all-that-dies,325, Paperback,2015,less visited
Unexpected Stories,Octavia E. Butler,Short Stories,"First published June 24, 2014",4.14,2739,363,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1622453013i/22023917.jpg,https://www.goodreads.com/book/show/22023917-unexpected-stories,81, Kindle Edition,2014,less visited
Princess,Gaelen Foley,Historical Romance,"First published June 28, 1999",3.88,1895,103,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1425259205i/812967.jpg,https://www.goodreads.com/book/show/812967.Princess,416, Mass Market Paperback,1999,less visited
I and Thou,Walter Kaufmann,Philosophy,"First published January 1, 1923",4.07,10843,551,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1401410405i/551866.jpg,https://www.goodreads.com/book/show/551866.I_and_Thou,185, Paperback,1923,less visited
La Confusion des sentiments,Stefan Zweig,Fiction,"First published January 1, 1926",4.02,8527,865,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1319309887i/1393713.jpg,https://www.goodreads.com/book/show/1393713.La_Confusion_des_sentiments,124, Mass Market Paperback,1926,less visited
The Warlord of Mars,Edgar Rice Burroughs,Science Fiction,"First published January 1, 1919",3.87,13874,653,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328773630i/40379.jpg,https://www.goodreads.com/book/show/40379.The_Warlord_of_Mars,6, Audio CD,1919,less visited
Who Will Comfort Toffle?: A Tale of Moomin Valley,Tove Jansson,Childrens,"First published January 1, 1960",4.46,2730,145,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1317792633i/7967532.jpg,https://www.goodreads.com/book/show/7967532-who-will-comfort-toffle,24, Hardcover,1960,less visited
A Cool Million,Nathanael West,Fiction,"First published January 1, 1934",3.65,789,114,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1457459499i/2295674.jpg,https://www.goodreads.com/book/show/2295674.A_Cool_Million,142, Paperback,1934,less visited
Everything That Rises Must Converge: Stories,Flannery O'Connor,Short Stories,"First published January 1, 1965",4.24,19713,1418,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1412859621i/218659.jpg,https://www.goodreads.com/book/show/218659.Everything_That_Rises_Must_Converge,269, Paperback,1965,less visited
Never Let Me Go,Kazuo Ishiguro,Fiction,"First published April 5, 2005",3.84,613831,44424,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1353048590i/6334.jpg,https://www.goodreads.com/book/show/6334.Never_Let_Me_Go,288, Paperback,2005,average visited
The Late Show,Michael Connelly,Mystery,"First published July 11, 2017",4.1,77977,6079,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1493672854i/34091380.jpg,https://www.goodreads.com/book/show/34091380-the-late-show,405, Hardcover,2017,less visited
Amazing Ghosts & Other Mysteries,Peter Eldin,Ghost Stories,"First published January 1, 1988",3.83,6,2,https://d15be2nos83ntc.cloudfront.net/images/no-cover.png,https://www.goodreads.com/book/show/4523395-amazing-ghosts-other-mysteries,128, Hardcover,1988,less visited
Ice Cold,Tess Gerritsen,Mystery,"First published January 1, 2010",4.17,44784,2504,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1441916230i/7202831.jpg,https://www.goodreads.com/book/show/7202831-ice-cold,322, Hardcover,2010,less visited
The Diving Pool: Three Novellas,Yōko Ogawa,Short Stories,"First published January 1, 1990",3.7,6560,896,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1317064652i/1337973.jpg,https://www.goodreads.com/book/show/1337973.The_Diving_Pool,164, Paperback,1990,less visited
Stella Rose: A Novel,Tammy Flanders Hetrick,Fiction,"First published April 21, 2015",4.2,166,43,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1430095283i/25435098.jpg,https://www.goodreads.com/book/show/25435098-stella-rose,343, Kindle Edition,2015,less visited
The Adventures of Pippi Longstocking,Astrid Lindgren,Childrens,"Published January 1, 1997",4.28,8536,350,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1571036286i/19301.jpg,https://www.goodreads.com/book/show/19301.The_Adventures_of_Pippi_Longstocking,290, Hardcover,1997,less visited
The Normal Heart & The Destiny of Me,Larry Kramer,Plays,"First published September 18, 2000",4.29,697,57,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1409807786i/109397.jpg,https://www.goodreads.com/book/show/109397.The_Normal_Heart_The_Destiny_of_Me,288, Paperback,2000,less visited
Betrayal of Faith,Mark M. Bello,Contemporary,"Published July 11, 2017",4.33,3534,66,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1501504376i/35879147.jpg,https://www.goodreads.com/book/show/35879147-betrayal-of-faith,496, Paperback,2017,less visited
My Side of the Mountain,Jean Craighead George,Fiction,"First published January 1, 1959",4.08,72586,4069,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388204221i/41667.jpg,https://www.goodreads.com/book/show/41667.My_Side_of_the_Mountain,177, Paperback,1959,less visited
A Very Long Engagement,Sébastien Japrisot,Historical Fiction,"First published September 6, 1991",3.9,6768,626,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327334480i/588002.jpg,https://www.goodreads.com/book/show/588002.A_Very_Long_Engagement,327, Paperback,1991,less visited
And After the Fire,Lauren Belfer,Historical Fiction,"First published May 3, 2016",3.92,4946,609,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1460310049i/26074206.jpg,https://www.goodreads.com/book/show/26074206-and-after-the-fire,464, Hardcover,2016,less visited
Thus Spoke Zarathustra,Friedrich Nietzsche,Philosophy,"First published January 1, 1883",4.07,136672,4759,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1650680683i/51893.jpg,https://www.goodreads.com/book/show/51893.Thus_Spoke_Zarathustra,327, Paperback,1883,less visited
Awake in the Mad World,Damon Ferrell Marbut,Fiction,"First published January 1, 2012",3.7,27,13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1339023527i/15114466.jpg,https://www.goodreads.com/book/show/15114466-awake-in-the-mad-world,343, Paperback,2012,less visited
Nemesis,Philip Roth,Fiction,"First published October 5, 2010",3.84,15016,1614,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327700046i/7703038.jpg,https://www.goodreads.com/book/show/7703038-nemesis,280, Hardcover,2010,less visited
The Singing Creek Where the Willows Grow,Opal Whiteley,Biography,"First published January 1, 1976",4.25,880,160,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388203893i/62268.jpg,https://www.goodreads.com/book/show/62268.The_Singing_Creek_Where_the_Willows_Grow,384, Paperback,1976,less visited
James Joyce,Richard Ellmann,Biography,"First published January 1, 1959",4.35,2587,166,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348060149i/164434.jpg,https://www.goodreads.com/book/show/164434.James_Joyce,887, Paperback,1959,less visited
Education of a Wandering Man,Louis L'Amour,Biography,"First published November 1, 1989",4.04,4692,499,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1584724203i/828165.jpg,https://www.goodreads.com/book/show/828165.Education_of_a_Wandering_Man,272, Paperback,1989,less visited
The Lunar Housewife,Caroline Woods,Historical Fiction,"First published June 14, 2022",3.66,973,174,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1634816081i/56601256.jpg,https://www.goodreads.com/book/show/56601256-the-lunar-housewife,320, Kindle Edition,2022,less visited
The Book of Disquiet: The Complete Edition,Fernando Pessoa,Fiction,"First published January 1, 1961",4.42,26910,2718,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1591219012i/40881621.jpg,https://www.goodreads.com/book/show/40881621-the-book-of-disquiet,433, Kindle Edition,1961,less visited
The Island Keeper,Harry Mazer,Young Adult,"First published January 1, 1981",4.14,321,46,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1266884995i/1752413.jpg,https://www.goodreads.com/book/show/1752413.The_Island_Keeper,176, Paperback,1981,less visited
The Last Coyote,Michael Connelly,Mystery,"First published June 1, 1995",4.25,70780,2418,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170358620i/49353.jpg,https://www.goodreads.com/book/show/49353.The_Last_Coyote,400, Paperback,1995,less visited
